PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30233305","Integrative Brain Transcriptome Analysis Reveals Region-Specific and Broad Molecular Changes in Shank3-Overexpressing Mice","Jin C, Kang H, Ryu JR, Kim S, Zhang Y, Lee Y, Kim Y, Han K.","Front Mol Neurosci. 2018 Aug 31;11:250. doi: 10.3389/fnmol.2018.00250. eCollection 2018.","Jin C","Front Mol Neurosci","2018","2018/09/21","PMC6127286","","10.3389/fnmol.2018.00250"
"26489495","Case report: an unexpected link between partial deletion of the SHANK3 gene and Heller's dementia infantilis, a rare subtype of autism spectrum disorder","Philippe A, Craus Y, Rio M, Bahi-Buisson N, Boddaert N, Malan V, Bonnefont JP, Robel L.","BMC Psychiatry. 2015 Oct 21;15:256. doi: 10.1186/s12888-015-0631-6.","Philippe A","BMC Psychiatry","2015","2015/10/23","PMC4618364","","10.1186/s12888-015-0631-6"
"25917711","Translational neurobiology in Shank mutant mice--model systems for neuropsychiatric disorders","Schmeisser MJ.","Ann Anat. 2015 Jul;200:115-7. doi: 10.1016/j.aanat.2015.03.006. Epub 2015 Apr 13.","Schmeisser MJ","Ann Anat","2015","2015/04/29","","","10.1016/j.aanat.2015.03.006"
"26350728","Phelan McDermid Syndrome: From Genetic Discoveries to Animal Models and Treatment","Harony-Nicolas H, De Rubeis S, Kolevzon A, Buxbaum JD.","J Child Neurol. 2015 Dec;30(14):1861-70. doi: 10.1177/0883073815600872. Epub 2015 Sep 8.","Harony-Nicolas H","J Child Neurol","2015","2015/09/10","PMC5321557","NIHMS760888","10.1177/0883073815600872"
"30282698","GABA(A) receptor availability is not altered in adults with autism spectrum disorder or in mouse models","Horder J, Andersson M, Mendez MA, Singh N, Tangen Ä, Lundberg J, Gee A, Halldin C, Veronese M, Bölte S, Farde L, Sementa T, Cash D, Higgins K, Spain D, Turkheimer F, Mick I, Selvaraj S, Nutt DJ, Lingford-Hughes A, Howes OD, Murphy DG, Borg J.","Sci Transl Med. 2018 Oct 3;10(461):eaam8434. doi: 10.1126/scitranslmed.aam8434.","Horder J","Sci Transl Med","2018","2018/10/05","","","10.1126/scitranslmed.aam8434"
"20868653","Gene and miRNA expression profiles in autism spectrum disorders","Ghahramani Seno MM, Hu P, Gwadry FG, Pinto D, Marshall CR, Casallo G, Scherer SW.","Brain Res. 2011 Mar 22;1380:85-97. doi: 10.1016/j.brainres.2010.09.046. Epub 2010 Sep 21.","Ghahramani Seno MM","Brain Res","2011","2010/09/28","","","10.1016/j.brainres.2010.09.046"
"26909118","Neural selectivity for communicative auditory signals in Phelan-McDermid syndrome","Wang AT, Lim T, Jamison J, Bush L, Soorya LV, Tavassoli T, Siper PM, Buxbaum JD, Kolevzon A.","J Neurodev Disord. 2016 Feb 23;8:5. doi: 10.1186/s11689-016-9138-9. eCollection 2016.","Wang AT","J Neurodev Disord","2016","2016/02/25","PMC4763436","","10.1186/s11689-016-9138-9"
"27554343","The spectrum of epilepsy and electroencephalographic abnormalities due to SHANK3 loss-of-function mutations","Holder JL Jr, Quach MM.","Epilepsia. 2016 Oct;57(10):1651-1659. doi: 10.1111/epi.13506. Epub 2016 Aug 24.","Holder JL Jr","Epilepsia","2016","2016/08/25","PMC5547884","NIHMS882361","10.1111/epi.13506"
"30149055","A unified circuit for social behavior","Modi ME, Sahin M.","Neurobiol Learn Mem. 2019 Nov;165:106920. doi: 10.1016/j.nlm.2018.08.010. Epub 2018 Aug 24.","Modi ME","Neurobiol Learn Mem","2019","2018/08/28","PMC6387844","NIHMS1508469","10.1016/j.nlm.2018.08.010"
"32173625","Expression of synaptic proteins in the hippocampus is modulated by neonatal oxytocin treatment","Filova B, Reichova A, Zatkova M, Srancikova A, Bukatova S, Bacova Z, Bakos J.","Neurosci Lett. 2020 Apr 23;725:134912. doi: 10.1016/j.neulet.2020.134912. Epub 2020 Mar 12.","Filova B","Neurosci Lett","2020","2020/03/17","","","10.1016/j.neulet.2020.134912"
"31247448","Chemogenetic Activation of Prefrontal Cortex in Shank3-Deficient Mice Ameliorates Social Deficits, NMDAR Hypofunction, and Sgk2 Downregulation","Qin L, Ma K, Yan Z.","iScience. 2019 Jul 26;17:24-35. doi: 10.1016/j.isci.2019.06.014. Epub 2019 Jun 11.","Qin L","iScience","2019","2019/06/28","PMC6599088","","10.1016/j.isci.2019.06.014"
"18421986","[Neurodevelopmental disturbance in the pathogenesis of major mental disorders]","Kamiya A, Kitabatake Y, Sawa A.","Brain Nerve. 2008 Apr;60(4):445-52.","Kamiya A","Brain Nerve","2008","2008/04/22","","",""
"32619232","Tandospirone, a Partial 5-HT1A Receptor Agonist, Administered Systemically or Into Anterior Cingulate Attenuates Repetitive Behaviors in Shank3B Mice","Dunn JT, Mroczek J, Patel HR, Ragozzino ME.","Int J Neuropsychopharmacol. 2020 Nov 26;23(8):533-542. doi: 10.1093/ijnp/pyaa047.","Dunn JT","Int J Neuropsychopharmacol","2020","2020/07/04","PMC7689206","","10.1093/ijnp/pyaa047"
"30629339","SHANK1 polymorphisms and SNP-SNP interactions among SHANK family: A possible cue for recognition to autism spectrum disorder in infant age","Qiu S, Li Y, Bai Y, Shi J, Cui H, Gu Y, Ren Y, Zhao Q, Zhang K, Lu M, Wang Y, Li Y, Zhong W, Zhu X, Liu Y, Cheng Y, Qiao Y, Liu Y.","Autism Res. 2019 Mar;12(3):375-383. doi: 10.1002/aur.2065. Epub 2019 Jan 10.","Qiu S","Autism Res","2019","2019/01/11","","","10.1002/aur.2065"
"34610274","SHANK3 conformation regulates direct actin binding and crosstalk with Rap1 signaling","Salomaa SI, Miihkinen M, Kremneva E, Paatero I, Lilja J, Jacquemet G, Vuorio J, Antenucci L, Kogan K, Hassani Nia F, Hollos P, Isomursu A, Vattulainen I, Coffey ET, Kreienkamp HJ, Lappalainen P, Ivaska J.","Curr Biol. 2021 Sep 29:S0960-9822(21)01262-8. doi: 10.1016/j.cub.2021.09.022. Online ahead of print.","Salomaa SI","Curr Biol","2021","2021/10/05","","","10.1016/j.cub.2021.09.022"
"24218108","A blueprint for research on Shankopathies: a view from research on autism spectrum disorder","Carbonetto S.","Dev Neurobiol. 2014 Feb;74(2):85-112. doi: 10.1002/dneu.22150. Epub 2013 Dec 17.","Carbonetto S","Dev Neurobiol","2014","2013/11/13","","","10.1002/dneu.22150"
"28906292","SHANK3 Regulates Intestinal Barrier Function Through Modulating ZO-1 Expression Through the PKCε-dependent Pathway","Wei SC, Yang-Yen HF, Tsao PN, Weng MT, Tung CC, Yu LCH, Lai LC, Hsiao JH, Chuang EY, Shun CT, Ni YH, Xavier RJ, Podolsky DK, Yen JJY, Wong JM.","Inflamm Bowel Dis. 2017 Oct;23(10):1730-1740. doi: 10.1097/MIB.0000000000001250.","Wei SC","Inflamm Bowel Dis","2017","2017/09/15","","","10.1097/MIB.0000000000001250"
"32546186","Bringing everyone to the table - findings from the 2018 Phelan-McDermid Syndrome Foundation International Conference","Goodspeed K, Bliss G, Linnehan D.","Orphanet J Rare Dis. 2020 Jun 16;15(1):152. doi: 10.1186/s13023-020-01389-6.","Goodspeed K","Orphanet J Rare Dis","2020","2020/06/18","PMC7298935","","10.1186/s13023-020-01389-6"
"31171384","Genomic backgrounds of Japanese patients with undiagnosed neurodevelopmental disorders","Yamamoto T, Imaizumi T, Yamamoto-Shimojima K, Lu Y, Yanagishita T, Shimada S, Chong PF, Kira R, Ueda R, Ishiyama A, Takeshita E, Momosaki K, Ozasa S, Akiyama T, Kobayashi K, Oomatsu H, Kitahara H, Yamaguchi T, Imai K, Kurahashi H, Okumura A, Oguni H, Seto T, Okamoto N.","Brain Dev. 2019 Oct;41(9):776-782. doi: 10.1016/j.braindev.2019.05.007. Epub 2019 Jun 4.","Yamamoto T","Brain Dev","2019","2019/06/08","","","10.1016/j.braindev.2019.05.007"
"18505557","Deletion 22q13.3 syndrome","Phelan MC.","Orphanet J Rare Dis. 2008 May 27;3:14. doi: 10.1186/1750-1172-3-14.","Phelan MC","Orphanet J Rare Dis","2008","2008/05/29","PMC2427010","","10.1186/1750-1172-3-14"
"22503632","SHANK1 Deletions in Males with Autism Spectrum Disorder","Sato D, Lionel AC, Leblond CS, Prasad A, Pinto D, Walker S, O'Connor I, Russell C, Drmic IE, Hamdan FF, Michaud JL, Endris V, Roeth R, Delorme R, Huguet G, Leboyer M, Rastam M, Gillberg C, Lathrop M, Stavropoulos DJ, Anagnostou E, Weksberg R, Fombonne E, Zwaigenbaum L, Fernandez BA, Roberts W, Rappold GA, Marshall CR, Bourgeron T, Szatmari P, Scherer SW.","Am J Hum Genet. 2012 May 4;90(5):879-87. doi: 10.1016/j.ajhg.2012.03.017. Epub 2012 Apr 12.","Sato D","Am J Hum Genet","2012","2012/04/17","PMC3376495","","10.1016/j.ajhg.2012.03.017"
"19432386","Multiple rare variants in the etiology of autism spectrum disorders","Buxbaum JD.","Dialogues Clin Neurosci. 2009;11(1):35-43. doi: 10.31887/DCNS.2009.11.1/jdbuxbaum.","Buxbaum JD","Dialogues Clin Neurosci","2009","2009/05/13","PMC3181906","","10.31887/DCNS.2009.11.1/jdbuxbaum"
"34737294","A recurrent SHANK3 frameshift variant in Autism Spectrum Disorder","Loureiro LO, Howe JL, Reuter MS, Iaboni A, Calli K, Roshandel D, Pritišanac I, Moses A, Forman-Kay JD, Trost B, Zarrei M, Rennie O, Lau LYS, Marshall CR, Srivastava S, Godlewski B, Buttermore ED, Sahin M, Hartley D, Frazier T, Vorstman J, Georgiades S, Lewis SME, Szatmari P, Bradley CAL, Tabet AC, Willems M, Lumbroso S, Piton A, Lespinasse J, Delorme R, Bourgeron T, Anagnostou E, Scherer SW.","NPJ Genom Med. 2021 Nov 4;6(1):91. doi: 10.1038/s41525-021-00254-0.","Loureiro LO","NPJ Genom Med","2021","2021/11/05","PMC8568906","","10.1038/s41525-021-00254-0"
"26137200","Ultrastructural analyses in the hippocampus CA1 field in Shank3-deficient mice","Uppal N, Puri R, Yuk F, Janssen WG, Bozdagi-Gunal O, Harony-Nicolas H, Dickstein DL, Buxbaum JD, Hof PR.","Mol Autism. 2015 Jun 30;6:41. doi: 10.1186/s13229-015-0036-x. eCollection 2015.","Uppal N","Mol Autism","2015","2015/07/03","PMC4486760","","10.1186/s13229-015-0036-x"
"28948967","Corticostriatal circuit defects in Hoxb8 mutant mice","Nagarajan N, Jones BW, West PJ, Marc RE, Capecchi MR.","Mol Psychiatry. 2018 Sep;23(9):1868-1877. doi: 10.1038/mp.2017.180. Epub 2017 Sep 26.","Nagarajan N","Mol Psychiatry","2018","2017/09/27","PMC5970001","NIHMS889964","10.1038/mp.2017.180"
"34593045","A randomized controlled trial of intranasal oxytocin in Phelan-McDermid syndrome","Fastman J, Foss-Feig J, Frank Y, Halpern D, Harony-Nicolas H, Layton C, Sandin S, Siper P, Tang L, Trelles P, Zweifach J, Buxbaum JD, Kolevzon A.","Mol Autism. 2021 Sep 30;12(1):62. doi: 10.1186/s13229-021-00459-1.","Fastman J","Mol Autism","2021","2021/10/01","PMC8482590","","10.1186/s13229-021-00459-1"
"25131214","Phenotypic spectrum associated with PTCHD1 deletions and truncating mutations includes intellectual disability and autism spectrum disorder","Chaudhry A, Noor A, Degagne B, Baker K, Bok LA, Brady AF, Chitayat D, Chung BH, Cytrynbaum C, Dyment D, Filges I, Helm B, Hutchison HT, Jeng LJ, Laumonnier F, Marshall CR, Menzel M, Parkash S, Parker MJ; DDD Study, Raymond LF, Rideout AL, Roberts W, Rupps R, Schanze I, Schrander-Stumpel CT, Speevak MD, Stavropoulos DJ, Stevens SJ, Thomas ER, Toutain A, Vergano S, Weksberg R, Scherer SW, Vincent JB, Carter MT.","Clin Genet. 2015 Sep;88(3):224-33. doi: 10.1111/cge.12482. Epub 2014 Oct 14.","Chaudhry A","Clin Genet","2015","2014/08/19","","","10.1111/cge.12482"
"21062623","Analysis of a purported SHANK3 mutation in a boy with autism: clinical impact of rare variant research in neurodevelopmental disabilities","Kolevzon A, Cai G, Soorya L, Takahashi N, Grodberg D, Kajiwara Y, Willner JP, Tryfon A, Buxbaum JD.","Brain Res. 2011 Mar 22;1380:98-105. doi: 10.1016/j.brainres.2010.11.005. Epub 2010 Nov 6.","Kolevzon A","Brain Res","2011","2010/11/11","","","10.1016/j.brainres.2010.11.005"
"29875651","Prospects of Zinc Supplementation in Autism Spectrum Disorders and Shankopathies Such as Phelan McDermid Syndrome","Hagmeyer S, Sauer AK, Grabrucker AM.","Front Synaptic Neurosci. 2018 May 23;10:11. doi: 10.3389/fnsyn.2018.00011. eCollection 2018.","Hagmeyer S","Front Synaptic Neurosci","2018","2018/06/08","PMC5974951","","10.3389/fnsyn.2018.00011"
"34487544","[Advance of research on Phelan-McDermid syndrome]","Li S, Xi K, Liu T, Zhang Y, Li J.","Zhonghua Yi Xue Yi Chuan Xue Za Zhi. 2021 Sep 10;38(9):917-920. doi: 10.3760/cma.j.cn511374-20200410-00251.","Li S","Zhonghua Yi Xue Yi Chuan Xue Za Zhi","2021","2021/09/06","","","10.3760/cma.j.cn511374-20200410-00251"
"21575668","Association study of the CNS patterning genes and autism in Han Chinese in Taiwan","Chien YL, Wu YY, Chiu YN, Liu SK, Tsai WC, Lin PI, Chen CH, Gau SS, Chien WH.","Prog Neuropsychopharmacol Biol Psychiatry. 2011 Aug 1;35(6):1512-7. doi: 10.1016/j.pnpbp.2011.04.010. Epub 2011 May 5.","Chien YL","Prog Neuropsychopharmacol Biol Psychiatry","2011","2011/05/18","","","10.1016/j.pnpbp.2011.04.010"
"19566951","Association study of SHANK3 gene polymorphisms with autism in Chinese Han population","Qin J, Jia M, Wang L, Lu T, Ruan Y, Liu J, Guo Y, Zhang J, Yang X, Yue W, Zhang D.","BMC Med Genet. 2009 Jun 30;10:61. doi: 10.1186/1471-2350-10-61.","Qin J","BMC Med Genet","2009","2009/07/02","PMC2721832","","10.1186/1471-2350-10-61"
"34303785","Visual Evoked Potential Abnormalities in Phelan-McDermid Syndrome","Siper PM, Rowe MA, Guillory SB, Rouhandeh AA, George-Jones JL, Tavassoli T, Lurie S, Zweifach J, Weissman J, Foss-Feig J, Halpern D, Trelles MP, Mulhern MS, Brittenham C, Gordon J, Zemon V, Buxbaum JD, Kolevzon A.","J Am Acad Child Adolesc Psychiatry. 2021 Jul 22:S0890-8567(21)00474-3. doi: 10.1016/j.jaac.2021.07.006. Online ahead of print.","Siper PM","J Am Acad Child Adolesc Psychiatry","2021","2021/07/25","","","10.1016/j.jaac.2021.07.006"
"22670140","The 22q13.3 Deletion Syndrome (Phelan-McDermid Syndrome)","Phelan K, McDermid HE.","Mol Syndromol. 2012 Apr;2(3-5):186-201. doi: 10.1159/000334260. Epub 2011 Nov 22.","Phelan K","Mol Syndromol","2012","2012/06/07","PMC3366702","","10.1159/000334260"
"17999366","Contribution of SHANK3 mutations to autism spectrum disorder","Moessner R, Marshall CR, Sutcliffe JS, Skaug J, Pinto D, Vincent J, Zwaigenbaum L, Fernandez B, Roberts W, Szatmari P, Scherer SW.","Am J Hum Genet. 2007 Dec;81(6):1289-97. doi: 10.1086/522590. Epub 2007 Oct 16.","Moessner R","Am J Hum Genet","2007","2007/11/14","PMC2276348","","10.1086/522590"
"32536973","Targeted next-generation sequencing identifies the disruption of the SHANK3 and RYR2 genes in a patient carrying a de novo t(1;22)(q43;q13.3) associated with signs of Phelan-McDermid syndrome","Bonaglia MC, Bertuzzo S, Ciaschini AM, Discepoli G, Castiglia L, Romaniello R, Zuffardi O, Fichera M.","Mol Cytogenet. 2020 Jun 11;13:22. doi: 10.1186/s13039-020-00490-6. eCollection 2020.","Bonaglia MC","Mol Cytogenet","2020","2020/06/16","PMC7291734","","10.1186/s13039-020-00490-6"
"34246244","Characterisation of the clinical phenotype in Phelan-McDermid syndrome","Burdeus-Olavarrieta M, San José-Cáceres A, García-Alcón A, González-Peñas J, Hernández-Jusdado P, Parellada-Redondo M.","J Neurodev Disord. 2021 Jul 10;13(1):26. doi: 10.1186/s11689-021-09370-5.","Burdeus-Olavarrieta M","J Neurodev Disord","2021","2021/07/11","PMC8272382","","10.1186/s11689-021-09370-5"
"21606927","SHANK3 mutations identified in autism lead to modification of dendritic spine morphology via an actin-dependent mechanism","Durand CM, Perroy J, Loll F, Perrais D, Fagni L, Bourgeron T, Montcouquiol M, Sans N.","Mol Psychiatry. 2012 Jan;17(1):71-84. doi: 10.1038/mp.2011.57. Epub 2011 May 24.","Durand CM","Mol Psychiatry","2012","2011/05/25","PMC3252613","","10.1038/mp.2011.57"
"23739967","Shank3-Rich2 interaction regulates AMPA receptor recycling and synaptic long-term potentiation","Raynaud F, Janossy A, Dahl J, Bertaso F, Perroy J, Varrault A, Vidal M, Worley PF, Boeckers TM, Bockaert J, Marin P, Fagni L, Homburger V.","J Neurosci. 2013 Jun 5;33(23):9699-715. doi: 10.1523/JNEUROSCI.2725-12.2013.","Raynaud F","J Neurosci","2013","2013/06/07","PMC6619703","","10.1523/JNEUROSCI.2725-12.2013"
"26725465","Shank3 is localized in axons and presynaptic specializations of developing hippocampal neurons and involved in the modulation of NMDA receptor levels at axon terminals","Halbedl S, Schoen M, Feiler MS, Boeckers TM, Schmeisser MJ.","J Neurochem. 2016 Apr;137(1):26-32. doi: 10.1111/jnc.13523. Epub 2016 Jan 24.","Halbedl S","J Neurochem","2016","2016/01/05","","","10.1111/jnc.13523"
"30875393","Functional genomics analysis of Phelan-McDermid syndrome 22q13 region during human neurodevelopment","Ziats CA, Grosvenor LP, Sarasua SM, Thurm AE, Swedo SE, Mahfouz A, Rennert OM, Ziats MN.","PLoS One. 2019 Mar 15;14(3):e0213921. doi: 10.1371/journal.pone.0213921. eCollection 2019.","Ziats CA","PLoS One","2019","2019/03/16","PMC6420160","","10.1371/journal.pone.0213921"
"32107139","Diffusion Tensor Imaging Abnormalities in the Uncinate Fasciculus and Inferior Longitudinal Fasciculus in Phelan-McDermid Syndrome","Bassell J, Srivastava S, Prohl AK, Scherrer B, Kapur K, Filip-Dhima R, Berry-Kravis E, Soorya L, Thurm A, Powell CM, Bernstein JA, Buxbaum JD, Kolevzon A, Warfield SK, Sahin M; Developmental Synaptopathies Consortium.","Pediatr Neurol. 2020 May;106:24-31. doi: 10.1016/j.pediatrneurol.2020.01.006. Epub 2020 Jan 31.","Bassell J","Pediatr Neurol","2020","2020/02/29","PMC7190002","NIHMS1566300","10.1016/j.pediatrneurol.2020.01.006"
"34740315","Parent-reported measure of repetitive behavior in Phelan-McDermid syndrome","Srivastava S, Condy E, Carmody E, Filip-Dhima R, Kapur K, Bernstein JA, Berry-Kravis E, Powell CM, Soorya L, Thurm A, Buxbaum JD, Sahin M, Kolevzon AL; Developmental Synaptopathies Consortium.","J Neurodev Disord. 2021 Nov 5;13(1):53. doi: 10.1186/s11689-021-09398-7.","Srivastava S","J Neurodev Disord","2021","2021/11/06","PMC8570010","","10.1186/s11689-021-09398-7"
"31254375","Identification of rare copy number variations reveals PJA2, APCS, SYNPO, and TAC1 as novel candidate genes in Autism Spectrum Disorders","Bitar T, Hleihel W, Marouillat S, Vonwill S, Vuillaume ML, Soufia M, Vourc'h P, Laumonnier F, Andres CR.","Mol Genet Genomic Med. 2019 Aug;7(8):e786. doi: 10.1002/mgg3.786. Epub 2019 Jun 29.","Bitar T","Mol Genet Genomic Med","2019","2019/06/30","PMC6687626","","10.1002/mgg3.786"
"30072871","Distinct Phenotypes of Shank2 Mouse Models Reflect Neuropsychiatric Spectrum Disorders of Human Patients With SHANK2 Variants","Eltokhi A, Rappold G, Sprengel R.","Front Mol Neurosci. 2018 Jul 19;11:240. doi: 10.3389/fnmol.2018.00240. eCollection 2018.","Eltokhi A","Front Mol Neurosci","2018","2018/08/04","PMC6060255","","10.3389/fnmol.2018.00240"
"26847545","CLK2 inhibition ameliorates autistic features associated with SHANK3 deficiency","Bidinosti M, Botta P, Krüttner S, Proenca CC, Stoehr N, Bernhard M, Fruh I, Mueller M, Bonenfant D, Voshol H, Carbone W, Neal SJ, McTighe SM, Roma G, Dolmetsch RE, Porter JA, Caroni P, Bouwmeester T, Lüthi A, Galimberti I.","Science. 2016 Mar 11;351(6278):1199-203. doi: 10.1126/science.aad5487. Epub 2016 Feb 4.","Bidinosti M","Science","2016","2016/02/06","","","10.1126/science.aad5487"
"29250591","Shank Proteins Differentially Regulate Synaptic Transmission","Shi R, Redman P, Ghose D, Hwang H, Liu Y, Ren X, Ding LJ, Liu M, Jones KJ, Xu W.","eNeuro. 2017 Dec 15;4(6):ENEURO.0163-15.2017. doi: 10.1523/ENEURO.0163-15.2017. eCollection 2017 Nov-Dec.","Shi R","eNeuro","2017","2017/12/19","PMC5731535","","10.1523/ENEURO.0163-15.2017"
"30134148","Juvenile Shank3b deficient mice present with behavioral phenotype relevant to autism spectrum disorder","Balaan C, Corley MJ, Eulalio T, Leite-Ahyo K, Pang APS, Fang R, Khadka VS, Maunakea AK, Ward MA.","Behav Brain Res. 2019 Jan 1;356:137-147. doi: 10.1016/j.bbr.2018.08.005. Epub 2018 Aug 19.","Balaan C","Behav Brain Res","2019","2018/08/23","PMC6247805","NIHMS992967","10.1016/j.bbr.2018.08.005"
"28469556","Integrative Analysis of Brain Region-specific Shank3 Interactomes for Understanding the Heterogeneity of Neuronal Pathophysiology Related to SHANK3 Mutations","Lee Y, Kang H, Lee B, Zhang Y, Kim Y, Kim S, Kim WK, Han K.","Front Mol Neurosci. 2017 Apr 19;10:110. doi: 10.3389/fnmol.2017.00110. eCollection 2017.","Lee Y","Front Mol Neurosci","2017","2017/05/05","PMC5395616","","10.3389/fnmol.2017.00110"
"30555518","Genetic Diagnostic Evaluation of Trio-Based Whole Exome Sequencing Among Children With Diagnosed or Suspected Autism Spectrum Disorder","Du X, Gao X, Liu X, Shen L, Wang K, Fan Y, Sun Y, Luo X, Liu H, Wang L, Wang Y, Gong Z, Wang J, Yu Y, Li F.","Front Genet. 2018 Nov 30;9:594. doi: 10.3389/fgene.2018.00594. eCollection 2018.","Du X","Front Genet","2018","2018/12/18","PMC6284054","","10.3389/fgene.2018.00594"
"30838762","Different attentional dysfunctions in eEF2K(-/-) , IL1RAPL1(-/-) and SHANK3Δ11(-/-) mice","Ponzoni L, Sala C, Verpelli C, Sala M, Braida D.","Genes Brain Behav. 2019 Jun;18(5):e12563. doi: 10.1111/gbb.12563. Epub 2019 Mar 27.","Ponzoni L","Genes Brain Behav","2019","2019/03/07","","","10.1111/gbb.12563"
"33164597","Spontaneous motor-behavior abnormalities in two Drosophila models of neurodevelopmental disorders","Andrew DR, Moe ME, Chen D, Tello JA, Doser RL, Conner WE, Ghuman JK, Restifo LL.","J Neurogenet. 2021 Mar;35(1):1-22. doi: 10.1080/01677063.2020.1833005. Epub 2020 Nov 9.","Andrew DR","J Neurogenet","2021","2020/11/09","","","10.1080/01677063.2020.1833005"
"25646853","Whole genome sequencing reveals a de novo SHANK3 mutation in familial autism spectrum disorder","Nemirovsky SI, Córdoba M, Zaiat JJ, Completa SP, Vega PA, González-Morón D, Medina NM, Fabbro M, Romero S, Brun B, Revale S, Ogara MF, Pecci A, Marti M, Vazquez M, Turjanski A, Kauffman MA.","PLoS One. 2015 Feb 3;10(2):e0116358. doi: 10.1371/journal.pone.0116358. eCollection 2015.","Nemirovsky SI","PLoS One","2015","2015/02/04","PMC4315573","","10.1371/journal.pone.0116358"
"30733854","Intestinal dysmotility in a zebrafish (Danio rerio) shank3a;shank3b mutant model of autism","James DM, Kozol RA, Kajiwara Y, Wahl AL, Storrs EC, Buxbaum JD, Klein M, Moshiree B, Dallman JE.","Mol Autism. 2019 Jan 31;10:3. doi: 10.1186/s13229-018-0250-4. eCollection 2019.","James DM","Mol Autism","2019","2019/02/09","PMC6357389","","10.1186/s13229-018-0250-4"
"34325981","The Neurological Manifestations of Phelan-McDermid Syndrome","Frank Y.","Pediatr Neurol. 2021 Sep;122:59-64. doi: 10.1016/j.pediatrneurol.2021.06.002. Epub 2021 Jun 16.","Frank Y","Pediatr Neurol","2021","2021/07/30","","","10.1016/j.pediatrneurol.2021.06.002"
"26052099","Decreased expression of mGluR5 within the dorsolateral prefrontal cortex in autism and increased microglial number in mGluR5 knockout mice: Pathophysiological and neurobehavioral implications","Chana G, Laskaris L, Pantelis C, Gillett P, Testa R, Zantomio D, Burrows EL, Hannan AJ, Everall IP, Skafidas E.","Brain Behav Immun. 2015 Oct;49:197-205. doi: 10.1016/j.bbi.2015.05.009. Epub 2015 Jun 5.","Chana G","Brain Behav Immun","2015","2015/06/09","","","10.1016/j.bbi.2015.05.009"
"26929812","Overexpression of Homer1a in the basal and lateral amygdala impairs fear conditioning and induces an autism-like social impairment","Banerjee A, Luong JA, Ho A, Saib AO, Ploski JE.","Mol Autism. 2016 Feb 29;7:16. doi: 10.1186/s13229-016-0077-9. eCollection 2016.","Banerjee A","Mol Autism","2016","2016/03/02","PMC4770673","","10.1186/s13229-016-0077-9"
"29121345","Early Postnatal Exposure to Airborne Fine Particulate Matter Induces Autism-like Phenotypes in Male Rats","Li K, Li L, Cui B, Gai Z, Li Q, Wang S, Yan J, Lin B, Tian L, Liu H, Liu X, Xi Z.","Toxicol Sci. 2018 Mar 1;162(1):189-199. doi: 10.1093/toxsci/kfx240.","Li K","Toxicol Sci","2018","2017/11/10","","","10.1093/toxsci/kfx240"
"33986640","Genetic Overlap Between Attention Deficit/Hyperactivity Disorder and Autism Spectrum Disorder in SHANK2 Gene","Ma SL, Chen LH, Lee CC, Lai KYC, Hung SF, Tang CP, Ho TP, Shea C, Mo F, Mak TSH, Sham PC, Leung PWL.","Front Neurosci. 2021 Apr 27;15:649588. doi: 10.3389/fnins.2021.649588. eCollection 2021.","Ma SL","Front Neurosci","2021","2021/05/14","PMC8111170","","10.3389/fnins.2021.649588"
"26635614","Hippocampal Transcriptomic and Proteomic Alterations in the BTBR Mouse Model of Autism Spectrum Disorder","Daimon CM, Jasien JM, Wood WH 3rd, Zhang Y, Becker KG, Silverman JL, Crawley JN, Martin B, Maudsley S.","Front Physiol. 2015 Nov 24;6:324. doi: 10.3389/fphys.2015.00324. eCollection 2015.","Daimon CM","Front Physiol","2015","2015/12/05","PMC4656818","","10.3389/fphys.2015.00324"
"29507711","17-β estradiol increases parvalbumin levels in Pvalb heterozygous mice and attenuates behavioral phenotypes with relevance to autism core symptoms","Filice F, Lauber E, Vörckel KJ, Wöhr M, Schwaller B.","Mol Autism. 2018 Mar 2;9:15. doi: 10.1186/s13229-018-0199-3. eCollection 2018.","Filice F","Mol Autism","2018","2018/03/07","PMC5833085","","10.1186/s13229-018-0199-3"
"25685306","A pilot controlled trial of insulin-like growth factor-1 in children with Phelan-McDermid syndrome","Kolevzon A, Bush L, Wang AT, Halpern D, Frank Y, Grodberg D, Rapaport R, Tavassoli T, Chaplin W, Soorya L, Buxbaum JD.","Mol Autism. 2014 Dec 12;5(1):54. doi: 10.1186/2040-2392-5-54. eCollection 2014.","Kolevzon A","Mol Autism","2014","2015/02/17","PMC4326443","","10.1186/2040-2392-5-54"
"25997006","Proteogenomic Analysis Identifies a Novel Human SHANK3 Isoform","Benthani F, Tran PN, Currey N, Ng I, Giry-Laterriere M, Carey L, Kohonen-Corish MR, Pangon L.","Int J Mol Sci. 2015 May 19;16(5):11522-30. doi: 10.3390/ijms160511522.","Benthani F","Int J Mol Sci","2015","2015/05/22","PMC4463715","","10.3390/ijms160511522"
"26617779","Abnormal glutamate release in aged BTBR mouse model of autism","Wei H, Ding C, Jin G, Yin H, Liu J, Hu F.","Int J Clin Exp Pathol. 2015 Sep 1;8(9):10689-97. eCollection 2015.","Wei H","Int J Clin Exp Pathol","2015","2015/12/01","PMC4637594","",""
