PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"21888765","Oxidative stress in Rett syndrome: natural history, genotype, and variants","Leoncini S, De Felice C, Signorini C, Pecorelli A, Durand T, Valacchi G, Ciccoli L, Hayek J.","Redox Rep. 2011;16(4):145-53. doi: 10.1179/1351000211Y.0000000004.","Leoncini S","Redox Rep","2011","2011/09/06","PMC6837451","","10.1179/1351000211Y.0000000004"
"33411826","Acute high folic acid treatment in SH-SY5Y cells with and without MTHFR function leads to gene expression changes in epigenetic modifying enzymes, changes in epigenetic marks, and changes in dendritic spine densities","Clark DF, Schmelz R, Rogers N, Smith NE, Shorter KR.","PLoS One. 2021 Jan 7;16(1):e0245005. doi: 10.1371/journal.pone.0245005. eCollection 2021.","Clark DF","PLoS One","2021","2021/01/07","PMC7790414","","10.1371/journal.pone.0245005"
"26471937","Cytokines profile and peripheral blood mononuclear cells morphology in Rett and autistic patients","Pecorelli A, Cervellati F, Belmonte G, Montagner G, Waldon P, Hayek J, Gambari R, Valacchi G.","Cytokine. 2016 Jan;77:180-8. doi: 10.1016/j.cyto.2015.10.002. Epub 2015 Oct 21.","Pecorelli A","Cytokine","2016","2015/10/17","","","10.1016/j.cyto.2015.10.002"
"22425995","Wild-type microglia arrest pathology in a mouse model of Rett syndrome","Derecki NC, Cronk JC, Lu Z, Xu E, Abbott SB, Guyenet PG, Kipnis J.","Nature. 2012 Mar 18;484(7392):105-9. doi: 10.1038/nature10907.","Derecki NC","Nature","2012","2012/03/20","PMC3321067","NIHMS353126","10.1038/nature10907"
"15069458","Three Rett patients with both MECP2 mutation and 15q11-13 rearrangements","Longo I, Russo L, Meloni I, Ricci I, Ariani F, Pescucci C, Giordano CT, Canitano R, Hayek G, Zappella M, Neri G, Renieri A, Gurrieri F.","Eur J Hum Genet. 2004 Aug;12(8):682-5. doi: 10.1038/sj.ejhg.5201198.","Longo I","Eur J Hum Genet","2004","2004/04/08","","","10.1038/sj.ejhg.5201198"
"28139724","Accumulated quiescent neural stem cells in adult hippocampus of the mouse model for the MECP2 duplication syndrome","Chen Z, Li X, Zhou J, Yuan B, Yu B, Tong D, Cheng C, Shao Y, Xia S, Zhang R, Lyu J, Yu X, Dong C, Zhou WH, Qiu Z.","Sci Rep. 2017 Jan 31;7:41701. doi: 10.1038/srep41701.","Chen Z","Sci Rep","2017","2017/02/01","PMC5282511","","10.1038/srep41701"
"18207372","Rett syndrome in adults with severe intellectual disability: exploration of behavioral characteristics","Matson JL, Dempsey T, Wilkins J.","Eur Psychiatry. 2008 Sep;23(6):460-5. doi: 10.1016/j.eurpsy.2007.11.008. Epub 2008 Jan 22.","Matson JL","Eur Psychiatry","2008","2008/01/22","","","10.1016/j.eurpsy.2007.11.008"
"18021529","[Application of long range polymerase chain reaction and DNA direct sequencing in diagnosis of Rett syndrome]","Li MR, Pan H, Bao XH, Cao GN, Wu XR.","Zhonghua Er Ke Za Zhi. 2007 Aug;45(8):579-82.","Li MR","Zhonghua Er Ke Za Zhi","2007","2007/11/21","","",""
"21600714","A MECP2 missense mutation within the MBD domain in a Brazilian male with autistic disorder","Campos M Jr, Pestana CP, dos Santos AV, Ponchel F, Churchman S, Abdalla-Carvalho CB, dos Santos JM, dos Santos FL, Gikovate CG, Santos-Rebouças CB, Pimentel MM.","Brain Dev. 2011 Nov;33(10):807-9. doi: 10.1016/j.braindev.2011.04.015. Epub 2011 May 19.","Campos M Jr","Brain Dev","2011","2011/05/24","","","10.1016/j.braindev.2011.04.015"
"23805272","Comparison of Genomic and Epigenomic Expression in Monozygotic Twins Discordant for Rett Syndrome","Miyake K, Yang C, Minakuchi Y, Ohori K, Soutome M, Hirasawa T, Kazuki Y, Adachi N, Suzuki S, Itoh M, Goto Y, Andoh T, Kurosawa H, Oshimura M, Sasaki M, Toyoda A, Kubota T.","PLoS One. 2013 Jun 21;8(6):e66729. doi: 10.1371/journal.pone.0066729. Print 2013.","Miyake K","PLoS One","2013","2013/06/28","PMC3689680","","10.1371/journal.pone.0066729"
"18710461","Long-term plasma levels of leptin and adiponectin in Rett syndrome","Blardi P, de Lalla A, D'Ambrogio T, Vonella G, Ceccatelli L, Auteri A, Hayek J.","Clin Endocrinol (Oxf). 2009 May;70(5):706-9. doi: 10.1111/j.1365-2265.2008.03386.x. Epub 2008 Aug 15.","Blardi P","Clin Endocrinol (Oxf)","2009","2008/08/20","","","10.1111/j.1365-2265.2008.03386.x"
"30104565","Apparent bias toward long gene misregulation in MeCP2 syndromes disappears after controlling for baseline variations","Raman AT, Pohodich AE, Wan YW, Yalamanchili HK, Lowry WE, Zoghbi HY, Liu Z.","Nat Commun. 2018 Aug 13;9(1):3225. doi: 10.1038/s41467-018-05627-1.","Raman AT","Nat Commun","2018","2018/08/15","PMC6089998","","10.1038/s41467-018-05627-1"
"30105297","Increased Axonal Bouton Stability during Learning in the Mouse Model of MECP2 Duplication Syndrome","Ash RT, Fahey PG, Park J, Zoghbi HY, Smirnakis SM.","eNeuro. 2018 Aug 10;5(3):ENEURO.0056-17.2018. doi: 10.1523/ENEURO.0056-17.2018. eCollection 2018 May-Jun.","Ash RT","eNeuro","2018","2018/08/15","PMC6086213","","10.1523/ENEURO.0056-17.2018"
"28394409","Evaluation of QTc in Rett syndrome: Correlation with age, severity, and genotype","Crosson J, Srivastava S, Bibat GM, Gupta S, Kantipuly A, Smith-Hicks C, Myers SM, Sanyal A, Yenokyan G, Brenner J, Naidu SR.","Am J Med Genet A. 2017 Jun;173(6):1495-1501. doi: 10.1002/ajmg.a.38191. Epub 2017 Apr 10.","Crosson J","Am J Med Genet A","2017","2017/04/11","PMC5444992","NIHMS849313","10.1002/ajmg.a.38191"
"23921973","Brief report: MECP2 mutations in people without Rett syndrome","Suter B, Treadwell-Deering D, Zoghbi HY, Glaze DG, Neul JL.","J Autism Dev Disord. 2014 Mar;44(3):703-11. doi: 10.1007/s10803-013-1902-z.","Suter B","J Autism Dev Disord","2014","2013/08/08","PMC3880396","NIHMS513578","10.1007/s10803-013-1902-z"
"23946910","Beyond Widespread Mecp2 Deletions to Model Rett Syndrome: Conditional Spatio-Temporal Knockout, Single-Point Mutations and Transgenic Rescue Mice","Li W, Pozzo-Miller L.","Autism Open Access. 2012;2012(Suppl 1):5. doi: 10.4172/2165-7890.S1-005.","Li W","Autism Open Access","2012","2013/08/16","PMC3740402","NIHMS428790","10.4172/2165-7890.S1-005"
"18058824","The MeCP2-null mouse hippocampus displays altered basal inhibitory rhythms and is prone to hyperexcitability","Zhang L, He J, Jugloff DG, Eubanks JH.","Hippocampus. 2008;18(3):294-309. doi: 10.1002/hipo.20389.","Zhang L","Hippocampus","2008","2007/12/07","","","10.1002/hipo.20389"
"26261347","MeCP2 regulates the timing of critical period plasticity that shapes functional connectivity in primary visual cortex","Krishnan K, Wang BS, Lu J, Wang L, Maffei A, Cang J, Huang ZJ.","Proc Natl Acad Sci U S A. 2015 Aug 25;112(34):E4782-91. doi: 10.1073/pnas.1506499112. Epub 2015 Aug 10.","Krishnan K","Proc Natl Acad Sci U S A","2015","2015/08/12","PMC4553776","","10.1073/pnas.1506499112"
"16251272","Regulation of RNA splicing by the methylation-dependent transcriptional repressor methyl-CpG binding protein 2","Young JI, Hong EP, Castle JC, Crespo-Barreto J, Bowman AB, Rose MF, Kang D, Richman R, Johnson JM, Berget S, Zoghbi HY.","Proc Natl Acad Sci U S A. 2005 Dec 6;102(49):17551-8. doi: 10.1073/pnas.0507856102. Epub 2005 Oct 26.","Young JI","Proc Natl Acad Sci U S A","2005","2005/10/28","PMC1266160","","10.1073/pnas.0507856102"
"26185009","Cell-Specific Regulation of N-Methyl-D-Aspartate Receptor Maturation by Mecp2 in Cortical Circuits","Mierau SB, Patrizi A, Hensch TK, Fagiolini M.","Biol Psychiatry. 2016 May 1;79(9):746-754. doi: 10.1016/j.biopsych.2015.05.018. Epub 2015 Jun 5.","Mierau SB","Biol Psychiatry","2016","2015/07/18","PMC4670611","NIHMS709200","10.1016/j.biopsych.2015.05.018"
"19812320","Synaptic circuit abnormalities of motor-frontal layer 2/3 pyramidal neurons in an RNA interference model of methyl-CpG-binding protein 2 deficiency","Wood L, Gray NW, Zhou Z, Greenberg ME, Shepherd GM.","J Neurosci. 2009 Oct 7;29(40):12440-8. doi: 10.1523/JNEUROSCI.3321-09.2009.","Wood L","J Neurosci","2009","2009/10/09","PMC2782478","NIHMS157902","10.1523/JNEUROSCI.3321-09.2009"
"33548354","Microbial community changes in a female rat model of Rett syndrome","Gallucci A, Patterson KC, Weit AR, Van Der Pol WJ, Dubois LG, Percy AK, Morrow CD, Campbell SL, Olsen ML.","Prog Neuropsychopharmacol Biol Psychiatry. 2021 Jul 13;109:110259. doi: 10.1016/j.pnpbp.2021.110259. Epub 2021 Feb 4.","Gallucci A","Prog Neuropsychopharmacol Biol Psychiatry","2021","2021/02/06","","","10.1016/j.pnpbp.2021.110259"
"26936821","mGlu5 positive allosteric modulation normalizes synaptic plasticity defects and motor phenotypes in a mouse model of Rett syndrome","Gogliotti RG, Senter RK, Rook JM, Ghoshal A, Zamorano R, Malosh C, Stauffer SR, Bridges TM, Bartolome JM, Daniels JS, Jones CK, Lindsley CW, Conn PJ, Niswender CM.","Hum Mol Genet. 2016 May 15;25(10):1990-2004. doi: 10.1093/hmg/ddw074. Epub 2016 Mar 2.","Gogliotti RG","Hum Mol Genet","2016","2016/03/04","PMC5062588","","10.1093/hmg/ddw074"
"15345242","The transcriptional repressor Mecp2 regulates terminal neuronal differentiation","Matarazzo V, Cohen D, Palmer AM, Simpson PJ, Khokhar B, Pan SJ, Ronnett GV.","Mol Cell Neurosci. 2004 Sep;27(1):44-58. doi: 10.1016/j.mcn.2004.05.005.","Matarazzo V","Mol Cell Neurosci","2004","2004/09/04","","","10.1016/j.mcn.2004.05.005"
"26575259","Maternal immune activation induces GAD1 and GAD2 promoter remodeling in the offspring prefrontal cortex","Labouesse MA, Dong E, Grayson DR, Guidotti A, Meyer U.","Epigenetics. 2015;10(12):1143-55. doi: 10.1080/15592294.2015.1114202.","Labouesse MA","Epigenetics","2015","2015/11/18","PMC4844233","","10.1080/15592294.2015.1114202"
"31799076","Evaluation of performance of leading algorithms for variant pathogenicity predictions and designing a combinatory predictor method: application to Rett syndrome variants","Ganakammal SR, Alexov E.","PeerJ. 2019 Nov 27;7:e8106. doi: 10.7717/peerj.8106. eCollection 2019.","Ganakammal SR","PeerJ","2019","2019/12/05","PMC6884988","","10.7717/peerj.8106"
"20236124","De novo duplication of MECP2 in a girl with mental retardation and no obvious dysmorphic features","Makrythanasis P, Moix I, Gimelli S, Fluss J, Aliferis K, Antonarakis SE, Morris MA, Béna F, Bottani A.","Clin Genet. 2010 Aug;78(2):175-80. doi: 10.1111/j.1399-0004.2010.01371.x. Epub 2010 Jan 5.","Makrythanasis P","Clin Genet","2010","2010/03/19","","","10.1111/j.1399-0004.2010.01371.x"
"24385686","Effects of ω-3 polyunsaturated fatty acids on plasma proteome in Rett syndrome","De Felice C, Cortelazzo A, Signorini C, Guerranti R, Leoncini S, Pecorelli A, Durand T, Galano JM, Oger C, Zollo G, Montomoli B, Landi C, Bini L, Valacchi G, Ciccoli L, Hayek J.","Mediators Inflamm. 2013;2013:723269. doi: 10.1155/2013/723269. Epub 2013 Dec 9.","De Felice C","Mediators Inflamm","2013","2014/01/04","PMC3872159","","10.1155/2013/723269"
"24328834","Adolescent onset cognitive regression and neuropsychiatric symptoms associated with the A140V MECP2 mutation","Venkateswaran S, McMillan HJ, Doja A, Humphreys P.","Dev Med Child Neurol. 2014 Jan;56(1):91-4. doi: 10.1111/dmcn.12334. Epub 2013 Nov 15.","Venkateswaran S","Dev Med Child Neurol","2014","2013/12/17","","","10.1111/dmcn.12334"
"29333487","Activation of the Medial Prefrontal Cortex Reverses Cognitive and Respiratory Symptoms in a Mouse Model of Rett Syndrome","Howell CJ, Sceniak MP, Lang M, Krakowiecki W, Abouelsoud FE, Lad SU, Yu H, Katz DM.","eNeuro. 2018 Jan 10;4(6):ENEURO.0277-17.2017. doi: 10.1523/ENEURO.0277-17.2017. eCollection 2017 Nov-Dec.","Howell CJ","eNeuro","2018","2018/01/16","PMC5762598","","10.1523/ENEURO.0277-17.2017"
"27623092","Kynurenine pathway metabolism following prenatal KMO inhibition and in Mecp2(+/-) mice, using liquid chromatography-tandem mass spectrometry","Forrest CM, Kennedy PG, Rodgers J, Dalton RN, Turner C, Darlington LG, Cobb SR, Stone TW.","Neurochem Int. 2016 Nov;100:110-119. doi: 10.1016/j.neuint.2016.09.012. Epub 2016 Sep 10.","Forrest CM","Neurochem Int","2016","2016/09/14","PMC5115650","","10.1016/j.neuint.2016.09.012"
"28367307","Transcriptome analysis of microglia in a mouse model of Rett syndrome: differential expression of genes associated with microglia/macrophage activation and cellular stress","Zhao D, Mokhtari R, Pedrosa E, Birnbaum R, Zheng D, Lachman HM.","Mol Autism. 2017 Mar 29;8:17. doi: 10.1186/s13229-017-0134-z. eCollection 2017.","Zhao D","Mol Autism","2017","2017/04/04","PMC5372344","","10.1186/s13229-017-0134-z"
"17407207","Reversing symptoms in autistic disorder","","Biotechnol J. 2007 Apr;2(4):406. doi: 10.1002/biot.200790041.","","Biotechnol J","2007","2007/04/05","","","10.1002/biot.200790041"
"17965627","Epigenetics and Neural developmental disorders: Washington DC, September 18 and 19, 2006","Zhao X, Pak C, Smrt RD, Jin P.","Epigenetics. 2007 Apr-Jun;2(2):126-34. doi: 10.4161/epi.2.2.4236. Epub 2007 Apr 30.","Zhao X","Epigenetics","2007","2007/10/30","PMC2700626","NIHMS108494","10.4161/epi.2.2.4236"
"18174559","Rett syndrome: prevalence among Chinese and a comparison of MECP2 mutations of classic Rett syndrome with other neurodevelopmental disorders","Wong VC, Li SY.","J Child Neurol. 2007 Dec;22(12):1397-400. doi: 10.1177/0883073807307091.","Wong VC","J Child Neurol","2007","2008/01/05","","","10.1177/0883073807307091"
"21629824","Habituation without NMDA Receptor-Dependent Desensitization of Hering-Breuer Apnea Reflex in a Mecp2 Mutant Mouse Model of Rett Syndrome","Song G, Tin C, Giacometti E, Poon CS.","Front Integr Neurosci. 2011 May 2;5:6. doi: 10.3389/fnint.2011.00006. eCollection 2011.","Song G","Front Integr Neurosci","2011","2011/06/02","PMC3096835","","10.3389/fnint.2011.00006"
"12966523","Rett syndrome in adolescent and adult females: clinical and molecular genetic findings","Smeets E, Schollen E, Moog U, Matthijs G, Herbergs J, Smeets H, Curfs L, Schrander-Stumpel C, Fryns JP.","Am J Med Genet A. 2003 Oct 15;122A(3):227-33. doi: 10.1002/ajmg.a.20321.","Smeets E","Am J Med Genet A","2003","2003/09/11","","","10.1002/ajmg.a.20321"
"33608825","Neonatal Rotenone Administration Induces Psychiatric Disorder-Like Behavior and Changes in Mitochondrial Biogenesis and Synaptic Proteins in Adulthood","Siena A, Yuzawa JMC, Ramos AC, Henrique E, Brito MD, Calvazara MB, Rosenstock TR.","Mol Neurobiol. 2021 Jul;58(7):3015-3030. doi: 10.1007/s12035-021-02317-w. Epub 2021 Feb 19.","Siena A","Mol Neurobiol","2021","2021/02/20","","","10.1007/s12035-021-02317-w"
"10944854","Mutational analysis of the MECP2 gene in Japanese patients with Rett syndrome","Amano K, Nomura Y, Segawa M, Yamakawa K.","J Hum Genet. 2000;45(4):231-6. doi: 10.1007/s100380070032.","Amano K","J Hum Genet","2000","2000/08/17","","","10.1007/s100380070032"
"26733678","KCC2 rescues functional deficits in human neurons derived from patients with Rett syndrome","Tang X, Kim J, Zhou L, Wengert E, Zhang L, Wu Z, Carromeu C, Muotri AR, Marchetto MC, Gage FH, Chen G.","Proc Natl Acad Sci U S A. 2016 Jan 19;113(3):751-6. doi: 10.1073/pnas.1524013113. Epub 2016 Jan 5.","Tang X","Proc Natl Acad Sci U S A","2016","2016/01/07","PMC4725523","","10.1073/pnas.1524013113"
"22934177","IGF1 as a Potential Treatment for Rett Syndrome: Safety Assessment in Six Rett Patients","Pini G, Scusa MF, Congiu L, Benincasa A, Morescalchi P, Bottiglioni I, Di Marco P, Borelli P, Bonuccelli U, Della-Chiesa A, Prina-Mello A, Tropea D.","Autism Res Treat. 2012;2012:679801. doi: 10.1155/2012/679801. Epub 2012 Jun 13.","Pini G","Autism Res Treat","2012","2012/08/31","PMC3420537","","10.1155/2012/679801"
"20098342","Phenotypic and genotypic variability in four males with MECP2 gene sequence aberrations including a novel deletion","Psoni S, Sofocleous C, Traeger-Synodinos J, Kitsiou-Tzeli S, Kanavakis E, Fryssira-Kanioura H.","Pediatr Res. 2010 May;67(5):551-6. doi: 10.1203/PDR.0b013e3181d4ecf7.","Psoni S","Pediatr Res","2010","2010/01/26","","","10.1203/PDR.0b013e3181d4ecf7"
"20397747","Cyclin-dependent kinase-like 5 (CDKL5) mutation screening in Rett syndrome and related disorders","White R, Ho G, Schmidt S, Scheffer IE, Fischer A, Yendle SC, Bienvenu T, Nectoux J, Ellaway CJ, Darmanian A, Tong X, Cloosterman D, Bennetts B, Kalra V, Fullston T, Gecz J, Cox TC, Christodoulou J.","Twin Res Hum Genet. 2010 Apr;13(2):168-78. doi: 10.1375/twin.13.2.168.","White R","Twin Res Hum Genet","2010","2010/04/20","","","10.1375/twin.13.2.168"
"19365833","Novel exon 1 mutations in MECP2 implicate isoform MeCP2_e1 in classical Rett syndrome","Saunders CJ, Minassian BE, Chow EW, Zhao W, Vincent JB.","Am J Med Genet A. 2009 May;149A(5):1019-23. doi: 10.1002/ajmg.a.32776.","Saunders CJ","Am J Med Genet A","2009","2009/04/15","","","10.1002/ajmg.a.32776"
"26228846","Is it possible to diagnose Rett syndrome before classical symptoms become obvious? Review of 24 Danish cases born between 2003 and 2012","Bisgaard AM, Schönewolf-Greulich B, Ravn K, Rønde G.","Eur J Paediatr Neurol. 2015 Nov;19(6):679-87. doi: 10.1016/j.ejpn.2015.07.004. Epub 2015 Jul 21.","Bisgaard AM","Eur J Paediatr Neurol","2015","2015/08/01","","","10.1016/j.ejpn.2015.07.004"
"12210319","Infantile hypotonia as a presentation of Rett syndrome","Heilstedt HA, Shahbazian MD, Lee B.","Am J Med Genet. 2002 Aug 15;111(3):238-42. doi: 10.1002/ajmg.10633.","Heilstedt HA","Am J Med Genet","2002","2002/09/05","","","10.1002/ajmg.10633"
"11248398","Molecular genetics of Rett syndrome","Shastry BS.","Neurochem Int. 2001 May;38(6):503-8. doi: 10.1016/s0197-0186(00)00118-2.","Shastry BS","Neurochem Int","2001","2001/03/15","","","10.1016/s0197-0186(00)00118-2"
"24917201","Improvement of the Rett syndrome phenotype in a MeCP2 mouse model upon treatment with levodopa and a dopa-decarboxylase inhibitor","Szczesna K, de la Caridad O, Petazzi P, Soler M, Roa L, Saez MA, Fourcade S, Pujol A, Artuch-Iriberri R, Molero-Luis M, Vidal A, Huertas D, Esteller M.","Neuropsychopharmacology. 2014 Nov;39(12):2846-56. doi: 10.1038/npp.2014.136. Epub 2014 Jun 11.","Szczesna K","Neuropsychopharmacology","2014","2014/06/12","PMC4200495","","10.1038/npp.2014.136"
"23035095","Brain activity mapping in Mecp2 mutant mice reveals functional deficits in forebrain circuits, including key nodes in the default mode network, that are reversed with ketamine treatment","Kron M, Howell CJ, Adams IT, Ransbottom M, Christian D, Ogier M, Katz DM.","J Neurosci. 2012 Oct 3;32(40):13860-72. doi: 10.1523/JNEUROSCI.2159-12.2012.","Kron M","J Neurosci","2012","2012/10/05","PMC3500840","NIHMS412853","10.1523/JNEUROSCI.2159-12.2012"
"19249385","Improvement in motor and exploratory behavior in Rett syndrome mice with restricted ketogenic and standard diets","Mantis JG, Fritz CL, Marsh J, Heinrichs SC, Seyfried TN.","Epilepsy Behav. 2009 Jun;15(2):133-41. doi: 10.1016/j.yebeh.2009.02.038. Epub 2009 Feb 26.","Mantis JG","Epilepsy Behav","2009","2009/03/03","","","10.1016/j.yebeh.2009.02.038"
"25650246","Methylomic trajectories across human fetal brain development","Spiers H, Hannon E, Schalkwyk LC, Smith R, Wong CC, O'Donovan MC, Bray NJ, Mill J.","Genome Res. 2015 Mar;25(3):338-52. doi: 10.1101/gr.180273.114. Epub 2015 Feb 3.","Spiers H","Genome Res","2015","2015/02/05","PMC4352878","","10.1101/gr.180273.114"
"12447790","[Rett's syndrome. Clinical features and advances in genetics]","Temudo T, Maciel P.","Rev Neurol. 2002 Feb;34 Suppl 1:S54-8.","Temudo T","Rev Neurol","2002","2002/11/26","","",""
"25003017","A role for metabolism in Rett syndrome pathogenesis: New clinical findings and potential treatment targets","Justice MJ, Buchovecky CM, Kyle SM, Djukic A.","Rare Dis. 2013 Dec 18;1:e27265. doi: 10.4161/rdis.27265. eCollection 2013.","Justice MJ","Rare Dis","2013","2014/07/09","PMC3978897","","10.4161/rdis.27265"
"21441262","The core FOXG1 syndrome phenotype consists of postnatal microcephaly, severe mental retardation, absent language, dyskinesia, and corpus callosum hypogenesis","Kortüm F, Das S, Flindt M, Morris-Rosendahl DJ, Stefanova I, Goldstein A, Horn D, Klopocki E, Kluger G, Martin P, Rauch A, Roumer A, Saitta S, Walsh LE, Wieczorek D, Uyanik G, Kutsche K, Dobyns WB.","J Med Genet. 2011 Jun;48(6):396-406. doi: 10.1136/jmg.2010.087528. Epub 2011 Mar 25.","Kortüm F","J Med Genet","2011","2011/03/29","PMC5522617","NIHMS870142","10.1136/jmg.2010.087528"
"23474816","Increased genome instability in human DNA segments with self-chains: homology-induced structural variations via replicative mechanisms","Zhou W, Zhang F, Chen X, Shen Y, Lupski JR, Jin L.","Hum Mol Genet. 2013 Jul 1;22(13):2642-51. doi: 10.1093/hmg/ddt113. Epub 2013 Mar 7.","Zhou W","Hum Mol Genet","2013","2013/03/12","PMC3674805","","10.1093/hmg/ddt113"
"25708779","Mitochondrial free radical overproduction due to respiratory chain impairment in the brain of a mouse model of Rett syndrome: protective effect of CNF1","De Filippis B, Valenti D, de Bari L, De Rasmo D, Musto M, Fabbri A, Ricceri L, Fiorentini C, Laviola G, Vacca RA.","Free Radic Biol Med. 2015 Jun;83:167-77. doi: 10.1016/j.freeradbiomed.2015.02.014. Epub 2015 Feb 20.","De Filippis B","Free Radic Biol Med","2015","2015/02/25","","","10.1016/j.freeradbiomed.2015.02.014"
"30083362","Independent occurrence of de novo HSPD1 and HIP1 variants in brothers with different neurological disorders - leukodystrophy and autism","Yamamoto T, Yamamoto-Shimojima K, Ueda Y, Imai K, Takahashi Y, Imagawa E, Miyake N, Matsumoto N.","Hum Genome Var. 2018 Jul 19;5:18. doi: 10.1038/s41439-018-0020-z. eCollection 2018.","Yamamoto T","Hum Genome Var","2018","2018/08/08","PMC6053359","","10.1038/s41439-018-0020-z"
"25728234","Gadd45b is an epigenetic regulator of juvenile social behavior and alters local pro-inflammatory cytokine production in the rodent amygdala","Kigar SL, Chang L, Auger AP.","Brain Behav Immun. 2015 May;46:60-9. doi: 10.1016/j.bbi.2015.02.018. Epub 2015 Feb 26.","Kigar SL","Brain Behav Immun","2015","2015/03/03","PMC4440808","NIHMS680797","10.1016/j.bbi.2015.02.018"
"21966470","Isogenic pairs of wild type and mutant induced pluripotent stem cell (iPSC) lines from Rett syndrome patients as in vitro disease model","Ananiev G, Williams EC, Li H, Chang Q.","PLoS One. 2011;6(9):e25255. doi: 10.1371/journal.pone.0025255. Epub 2011 Sep 26.","Ananiev G","PLoS One","2011","2011/10/04","PMC3180386","","10.1371/journal.pone.0025255"
"26754451","Exome sequencing analysis in a pair of monozygotic twins re-evaluates the genetics behind their intellectual disability and reveals a CHD2 mutation","Pinto AM, Bianciardi L, Mencarelli MA, Imperatore V, Di Marco C, Furini S, Suppiej A, Salviati L, Tenconi R, Ariani F, Mari F, Renieri A.","Brain Dev. 2016 Jun;38(6):590-6. doi: 10.1016/j.braindev.2015.12.006. Epub 2016 Jan 2.","Pinto AM","Brain Dev","2016","2016/01/13","","","10.1016/j.braindev.2015.12.006"
"28041965","Analysis of gene expression in Ca(2+)-dependent activator protein for secretion 2 (Cadps2) knockout cerebellum using GeneChip and KEGG pathways","Sadakata T, Shinoda Y, Ishizaki Y, Furuichi T.","Neurosci Lett. 2017 Feb 3;639:88-93. doi: 10.1016/j.neulet.2016.12.068. Epub 2016 Dec 29.","Sadakata T","Neurosci Lett","2017","2017/01/03","","","10.1016/j.neulet.2016.12.068"
"26287660","Variant Rett syndrome in a girl with a pericentric X-chromosome inversion leading to epigenetic changes and overexpression of the MECP2 gene","Vieira JP, Lopes F, Silva-Fernandes A, Sousa MV, Moura S, Sousa S, Costa BM, Barbosa M, Ylstra B, Temudo T, Lourenço T, Maciel P.","Int J Dev Neurosci. 2015 Nov;46:82-7. doi: 10.1016/j.ijdevneu.2015.07.010. Epub 2015 Aug 10.","Vieira JP","Int J Dev Neurosci","2015","2015/08/20","","","10.1016/j.ijdevneu.2015.07.010"
"12770674","Identification of MeCP2 mutations in a series of females with autistic disorder","Carney RM, Wolpert CM, Ravan SA, Shahbazian M, Ashley-Koch A, Cuccaro ML, Vance JM, Pericak-Vance MA.","Pediatr Neurol. 2003 Mar;28(3):205-11. doi: 10.1016/s0887-8994(02)00624-0.","Carney RM","Pediatr Neurol","2003","2003/05/29","","","10.1016/s0887-8994(02)00624-0"
"16512349","Rett syndrome: a Rosetta stone for understanding the molecular pathogenesis of autism","LaSalle JM, Hogart A, Thatcher KN.","Int Rev Neurobiol. 2005;71:131-65. doi: 10.1016/s0074-7742(05)71006-0.","LaSalle JM","Int Rev Neurobiol","2005","2006/03/04","","","10.1016/s0074-7742(05)71006-0"
"25001217","Trapping MBD5 to understand 2q23.1 microdeletion syndrome","Kwon DY, Zhou Z.","EMBO Mol Med. 2014 Aug;6(8):993-4. doi: 10.15252/emmm.201404324.","Kwon DY","EMBO Mol Med","2014","2014/07/09","PMC4154127","","10.15252/emmm.201404324"
"27672368","GlyT2-Dependent Preservation of MECP2-Expression in Inhibitory Neurons Improves Early Respiratory Symptoms but Does Not Rescue Survival in a Mouse Model of Rett Syndrome","Hülsmann S, Mesuret G, Dannenberg J, Arnoldt M, Niebert M.","Front Physiol. 2016 Sep 12;7:385. doi: 10.3389/fphys.2016.00385. eCollection 2016.","Hülsmann S","Front Physiol","2016","2016/09/28","PMC5018520","","10.3389/fphys.2016.00385"
"19168818","Mutations in the MECP2 gene are not a major cause of Rett syndrome-like or related neurodevelopmental phenotype in male patients","Santos M, Temudo T, Kay T, Carrilho I, Medeira A, Cabral H, Gomes R, Lourenço MT, Venâncio M, Calado E, Moreira A, Oliveira G, Maciel P.","J Child Neurol. 2009 Jan;24(1):49-55. doi: 10.1177/0883073808321043.","Santos M","J Child Neurol","2009","2009/01/27","","","10.1177/0883073808321043"
"23389741","MEF2C Haploinsufficiency features consistent hyperkinesis, variable epilepsy, and has a role in dorsal and ventral neuronal developmental pathways","Paciorkowski AR, Traylor RN, Rosenfeld JA, Hoover JM, Harris CJ, Winter S, Lacassie Y, Bialer M, Lamb AN, Schultz RA, Berry-Kravis E, Porter BE, Falk M, Venkat A, Vanzo RJ, Cohen JS, Fatemi A, Dobyns WB, Shaffer LG, Ballif BC, Marsh ED.","Neurogenetics. 2013 May;14(2):99-111. doi: 10.1007/s10048-013-0356-y. Epub 2013 Feb 7.","Paciorkowski AR","Neurogenetics","2013","2013/02/08","PMC3773516","NIHMS494650","10.1007/s10048-013-0356-y"
"16418599","The diagnostic utility of a genetics evaluation in children with pervasive developmental disorders","Abdul-Rahman OA, Hudgins L.","Genet Med. 2006 Jan;8(1):50-4. doi: 10.1097/01.gim.0000195304.45116.96.","Abdul-Rahman OA","Genet Med","2006","2006/01/19","","","10.1097/01.gim.0000195304.45116.96"
